datetime,location,cuisine_type,hour,day_of_week,temperature,precipitation,is_holiday,orders
2022-08-09 11:00:00,D,American,11,1,28.86292239609559,0.0,0,52
2022-08-09 12:00:00,A,Mexican,12,1,28.64692398909786,0.0,0,47
2022-08-09 13:00:00,B,American,13,1,28.528861797157642,0.044986266988193496,0,46
2022-08-09 14:00:00,D,Chinese,14,1,30.782514738479488,0.0,0,42
2022-08-09 15:00:00,A,Mexican,15,1,29.53543312810715,0.0,0,44
2022-08-09 16:00:00,C,Italian,16,1,31.373973687001694,0.0,0,41
2022-08-09 17:00:00,C,Italian,17,1,37.01634670433283,0.0,0,41
2022-08-09 18:00:00,D,American,18,1,27.850881025586855,0.9686258663142461,0,38
2022-08-09 19:00:00,C,Mexican,19,1,30.10902878682618,0.25166036969700933,0,45
2022-08-09 20:00:00,E,American,20,1,30.981706977173783,0.0,0,40
2022-08-09 21:00:00,D,Mexican,21,1,32.731773318381855,0.0,0,43
2022-08-09 22:00:00,A,Mexican,22,1,30.75932914541574,1.5640131785687952,0,46
2022-08-09 23:00:00,D,American,23,1,26.177411567645265,0.0,0,44
2022-08-10 00:00:00,B,Mexican,0,2,27.44035790637564,3.3902234983794477,0,48
2022-08-10 01:00:00,D,Chinese,1,2,29.86697929490806,0.0,0,54
2022-08-10 02:00:00,C,Mexican,2,2,27.355035118391918,0.1518595996861939,0,50
2022-08-10 03:00:00,C,Mexican,3,2,24.998324849500108,0.0,0,33
2022-08-10 04:00:00,E,American,4,2,27.008457502682074,0.0,0,54
2022-08-10 05:00:00,E,Italian,5,2,27.02472258325606,0.0,0,54
2022-08-10 06:00:00,E,Indian,6,2,26.399499879366225,3.6211861513693586,0,56
2022-08-10 07:00:00,A,Mexican,7,2,37.00786761631252,1.3293126579577494,0,60
2022-08-10 08:00:00,E,Indian,8,2,30.37349772664678,0.7685895577118058,0,66
2022-08-10 09:00:00,A,Mexican,9,2,29.77431810443716,0.0,0,52
2022-08-10 10:00:00,E,American,10,2,32.18612911003738,1.3553351332451569,0,54
2022-08-10 11:00:00,A,American,11,2,34.82247905679925,0.0,0,55
2022-08-10 12:00:00,D,Mexican,12,2,30.58762483976829,7.328917647267132,0,81
2022-08-10 13:00:00,D,American,13,2,32.48026664840108,0.0,0,45
2022-08-10 14:00:00,C,American,14,2,27.92155295808884,9.83418539257466,0,76
2022-08-10 15:00:00,A,Mexican,15,2,26.708687021390194,0.8565585622052876,0,41
2022-08-10 16:00:00,B,Italian,16,2,32.155160806486144,4.52203002880302,0,40
2022-08-10 17:00:00,C,Mexican,17,2,32.097698394773474,0.0,0,37
2022-08-10 18:00:00,D,Italian,18,2,31.816224625759748,0.0,0,42
2022-08-10 19:00:00,A,American,19,2,29.804365776198708,1.9424111275623552,0,40
2022-08-10 20:00:00,E,Italian,20,2,27.088990303783532,1.2138972601258864,0,40
2022-08-10 21:00:00,B,American,21,2,27.98593830296824,0.0,0,43
2022-08-10 22:00:00,D,Italian,22,2,32.89282645563588,1.3553111454365192,0,44
2022-08-10 23:00:00,C,Italian,23,2,27.655023038313935,5.2519981427912725,0,78
2022-08-11 00:00:00,A,Mexican,0,3,29.95731860550425,0.0,0,52
2022-08-11 01:00:00,B,Italian,1,3,27.085875151934747,3.549944364023367,0,53
2022-08-11 02:00:00,A,American,2,3,28.82502054246991,2.846865201877113,0,52
2022-08-11 03:00:00,E,Mexican,3,3,26.15693227422584,2.54577616820742,0,51
2022-08-11 04:00:00,C,Italian,4,3,29.17475553338933,0.0,0,60
2022-08-11 05:00:00,A,Mexican,5,3,27.965947513510596,0.0,0,57
2022-08-11 06:00:00,D,Indian,6,3,24.278914881307976,0.0,0,38
2022-08-11 07:00:00,C,Mexican,7,3,31.363048093136666,2.511960854130266,0,54
2022-08-11 08:00:00,D,Indian,8,3,31.226504956393203,1.6069383984427255,0,55
2022-08-11 09:00:00,A,Indian,9,3,29.56695329925839,0.34262010399409054,0,56
2022-08-11 10:00:00,C,Mexican,10,3,26.026070318301905,0.0,0,55
2022-08-11 11:00:00,D,American,11,3,26.067546793509447,0.9120015408377423,0,55
2022-08-11 12:00:00,E,American,12,3,36.39028346000844,0.0,0,52
2022-08-11 13:00:00,E,American,13,3,21.53231348735859,1.5089179153186083,0,21
2022-08-11 14:00:00,A,Chinese,14,3,26.126679586883537,3.240917515096889,0,46
2022-08-11 15:00:00,C,Indian,15,3,35.84732985355252,1.7158222948860526,0,37
2022-08-11 16:00:00,B,Mexican,16,3,36.786423995975724,6.335666221734874,0,70
2022-08-11 17:00:00,C,American,17,3,34.49597194392175,0.0,0,42
2022-08-11 18:00:00,E,American,18,3,30.9941054714123,0.11748500590591254,0,39
2022-08-11 19:00:00,D,Mexican,19,3,27.489312790757076,0.0,0,44
2022-08-11 20:00:00,B,Indian,20,3,24.35063483740306,2.4446572142067526,0,13
2022-08-11 21:00:00,A,Mexican,21,3,30.61701043569774,0.0,0,45
2022-08-11 22:00:00,B,Chinese,22,3,27.109407190749543,0.7902116322482821,0,43
2022-08-11 23:00:00,A,Chinese,23,3,33.75342731259867,0.4171630574169603,0,48
2022-08-12 00:00:00,B,Mexican,0,4,23.808329190832556,0.0,0,22
2022-08-12 01:00:00,A,Indian,1,4,29.9700894439213,2.194434979448061,0,52
2022-08-12 02:00:00,A,American,2,4,32.155046892686826,1.7297054354264483,0,57
2022-08-12 03:00:00,B,Chinese,3,4,32.40679684905466,0.0,0,59
2022-08-12 04:00:00,B,Chinese,4,4,31.869702242075572,1.5517295171161545,0,58
2022-08-12 05:00:00,A,Indian,5,4,30.390197233893094,0.0,0,61
2022-08-12 06:00:00,E,Chinese,6,4,29.751974584172455,2.3804034834136725,0,61
2022-08-12 07:00:00,B,Chinese,7,4,32.09273922981307,2.6504440088609664,0,58
2022-08-12 08:00:00,C,Indian,8,4,30.390654453848658,0.023037380448154947,0,58
2022-08-12 09:00:00,D,Mexican,9,4,30.487310680460382,0.0,0,59
2022-08-12 10:00:00,A,American,10,4,29.47194290193801,0.0,0,60
2022-08-12 11:00:00,A,American,11,4,28.21350136886651,12.675961814392258,0,83
2022-08-12 12:00:00,D,Chinese,12,4,25.318996814508413,1.7995695837777157,0,46
2022-08-12 13:00:00,E,American,13,4,25.836561060660358,1.25373820001675,0,48
2022-08-12 14:00:00,D,Mexican,14,4,28.2192037584408,0.0,0,50
2022-08-12 15:00:00,B,Chinese,15,4,29.00730467143553,6.691937079462207,0,70
2022-08-12 16:00:00,D,American,16,4,26.46574526057048,0.0,0,37
2022-08-12 17:00:00,A,Italian,17,4,26.241606654916062,0.36943178164365825,0,41
2022-08-12 18:00:00,D,Italian,18,4,28.27498864726105,0.0,0,39
2022-08-12 19:00:00,C,Italian,19,4,32.074988203332424,2.976183273735962,0,40
2022-08-12 20:00:00,B,Italian,20,4,23.00844687407959,0.0,0,15
2022-08-12 21:00:00,D,Italian,21,4,26.553825850844067,0.0,0,40
2022-08-12 22:00:00,A,Chinese,22,4,29.85359941914949,9.469664224811792,0,72
2022-08-12 23:00:00,B,Indian,23,4,33.22888901230516,0.0,0,47
2022-08-13 00:00:00,A,Indian,0,5,35.820865373174726,5.67952202366285,0,96
2022-08-13 01:00:00,E,Chinese,1,5,28.31182521438562,0.2823727310158422,0,66
2022-08-13 02:00:00,C,Chinese,2,5,28.26805909761552,0.0,0,73
2022-08-13 03:00:00,E,Mexican,3,5,28.925283662137367,1.1670326410279686,0,71
2022-08-13 04:00:00,C,Indian,4,5,30.019703774801943,3.569121979911904,0,75
2022-08-13 05:00:00,D,Italian,5,5,29.203671899899117,0.0,0,73
2022-08-13 06:00:00,B,Chinese,6,5,29.688038147080427,0.0,0,75
2022-08-13 07:00:00,D,Italian,7,5,25.329301518417182,0.0,0,75
2022-08-13 08:00:00,C,Indian,8,5,24.35239718385425,0.0,0,48
2022-08-13 09:00:00,C,American,9,5,31.48430288839843,0.0,0,68
2022-08-13 10:00:00,C,American,10,5,28.760027786804013,0.6721925253006438,0,73
2022-08-13 11:00:00,A,Chinese,11,5,31.838903108082995,0.8692349221381935,0,66
2022-08-13 12:00:00,B,Mexican,12,5,30.009700219659695,0.0,0,58
2022-08-13 13:00:00,D,Italian,13,5,25.03923662492084,0.5729627863197774,0,60
2022-08-13 14:00:00,D,Chinese,14,5,33.998041476857516,2.7925767496502787,0,64
2022-08-13 15:00:00,E,Mexican,15,5,29.432444813611795,0.0,1,111
2022-08-13 16:00:00,C,Italian,16,5,27.09662921220479,0.0,0,56
2022-08-13 17:00:00,C,Indian,17,5,27.735769836922202,3.4695915591942397,0,57
2022-08-13 18:00:00,C,American,18,5,25.704329562886667,0.0,0,58
2022-08-13 19:00:00,D,Mexican,19,5,30.33649988799911,0.12768468907828004,0,55
2022-08-13 20:00:00,E,Italian,20,5,29.004817082575933,0.0,0,59
2022-08-13 21:00:00,A,Chinese,21,5,35.394229446685806,0.46716271132075854,0,55
2022-08-13 22:00:00,B,Italian,22,5,30.898186153737917,1.7404068804956903,0,56
2022-08-13 23:00:00,A,Chinese,23,5,35.21248452661176,0.0,0,62
2022-08-14 00:00:00,D,American,0,6,26.423463683091153,0.0,0,66
2022-08-14 01:00:00,C,American,1,6,28.314816195448113,0.8843018688252382,0,71
2022-08-14 02:00:00,B,Italian,2,6,31.977579511749003,1.379895945428567,0,69
2022-08-14 03:00:00,D,Italian,3,6,31.07396772216683,2.0432515485135165,0,69
2022-08-14 04:00:00,D,Chinese,4,6,29.260354238328183,0.2543632333654481,0,79
2022-08-14 05:00:00,D,Chinese,5,6,26.07780307126582,0.0,0,73
2022-08-14 06:00:00,B,Mexican,6,6,22.772413973257677,0.0,0,46
2022-08-14 07:00:00,B,Mexican,7,6,28.647444198975478,0.8380929674090641,0,76
2022-08-14 08:00:00,E,Mexican,8,6,28.775556926266034,0.0,0,83
2022-08-14 09:00:00,E,Italian,9,6,29.691382706181567,0.0,0,72
2022-08-14 10:00:00,A,Mexican,10,6,24.970398012668912,0.08506431105806979,0,44
2022-08-14 11:00:00,B,Italian,11,6,26.669381913785852,1.3878973732539066,0,69
2022-08-14 12:00:00,B,American,12,6,30.4828074717531,0.0,0,67
2022-08-14 13:00:00,B,Indian,13,6,31.062359176694155,0.0,0,58
2022-08-14 14:00:00,E,American,14,6,29.910119161382802,0.5832173266577005,0,64
2022-08-14 15:00:00,D,Italian,15,6,28.26757468891034,0.0,0,57
2022-08-14 16:00:00,C,Italian,16,6,25.746046108516634,0.0,0,56
2022-08-14 17:00:00,E,Indian,17,6,32.168913791677326,0.10048033779292954,0,51
2022-08-14 18:00:00,B,Chinese,18,6,31.48816380289472,0.0,0,53
2022-08-14 19:00:00,E,Chinese,19,6,27.584810096820167,0.0,0,59
2022-08-14 20:00:00,A,Chinese,20,6,31.806893244496315,0.0,0,59
2022-08-14 21:00:00,B,Mexican,21,6,29.100004945527143,0.0,0,58
2022-08-14 22:00:00,A,Chinese,22,6,27.260271606640288,5.108273051649795,0,82
2022-08-14 23:00:00,B,Mexican,23,6,32.08741920476471,0.0,0,59
2022-08-15 00:00:00,E,Mexican,0,0,29.57591861544849,0.0,0,50
2022-08-15 01:00:00,D,Chinese,1,0,27.991098390972155,1.7542518252598163,0,50
2022-08-15 02:00:00,C,Chinese,2,0,25.42848227015446,2.178576245181959,0,56
2022-08-15 03:00:00,A,Indian,3,0,25.70627340813914,0.9815892798194614,0,59
2022-08-15 04:00:00,E,Indian,4,0,31.816440044277407,2.274480165316549,0,62
2022-08-15 05:00:00,D,Mexican,5,0,30.63415760917108,7.6501216380214,0,83
2022-08-15 06:00:00,E,Indian,6,0,25.766487247390018,0.0,0,58
2022-08-15 07:00:00,A,Mexican,7,0,25.70957158980559,0.8359877007234641,0,56
2022-08-15 08:00:00,C,Italian,8,0,35.583018975422775,0.0,1,106
2022-08-15 09:00:00,E,Mexican,9,0,30.66929245282612,6.612462204536672,0,86
2022-08-15 10:00:00,B,Mexican,10,0,32.90404379462575,0.0,0,55
2022-08-15 11:00:00,D,Indian,11,0,33.75218139531821,3.281822192066831,0,54
2022-08-15 12:00:00,E,Italian,12,0,26.490905178534828,0.0,0,47
2022-08-15 13:00:00,D,American,13,0,34.50369363777674,0.0,0,46
2022-08-15 14:00:00,B,American,14,0,26.04196174033935,2.7529873936559635,0,45
2022-08-15 15:00:00,C,American,15,0,31.46301817477859,0.3204277177156809,0,42
2022-08-15 16:00:00,C,Italian,16,0,28.92747621032002,0.0,0,39
2022-08-15 17:00:00,B,Chinese,17,0,31.445891857610157,0.07298295237896357,0,38
2022-08-15 18:00:00,D,Italian,18,0,28.643293292574487,0.0,0,39
2022-08-15 19:00:00,E,Indian,19,0,30.92248473940725,0.12030119676813343,0,35
2022-08-15 20:00:00,B,Mexican,20,0,33.36111923774085,0.18267153140603093,0,37
2022-08-15 21:00:00,A,Mexican,21,0,32.63437186169754,3.7264213356570974,0,42
2022-08-15 22:00:00,D,Indian,22,0,29.08970343348592,1.1702191762013665,0,44
2022-08-15 23:00:00,C,Indian,23,0,26.414703285178106,0.4487278126597637,0,50
2022-08-16 00:00:00,B,Mexican,0,1,28.35024838854615,0.0,0,44
2022-08-16 01:00:00,C,Chinese,1,1,30.575418748343516,0.0,0,53
2022-08-16 02:00:00,D,Chinese,2,1,31.19891102835422,0.0,0,58
2022-08-16 03:00:00,C,Chinese,3,1,32.45296651628248,0.0,0,57
2022-08-16 04:00:00,B,Indian,4,1,27.049736548875096,2.7682574009321623,0,56
2022-08-16 05:00:00,D,Mexican,5,1,26.44587932577501,0.32878930750364926,0,58
2022-08-16 06:00:00,A,Mexican,6,1,26.183564218272608,0.0,0,65
2022-08-16 07:00:00,B,Mexican,7,1,28.651727373880373,0.1858626047071349,0,62
2022-08-16 08:00:00,E,Italian,8,1,29.885565149360755,0.5611586348682159,0,56
2022-08-16 09:00:00,B,Italian,9,1,30.35277937748955,4.812790216390396,0,54
2022-08-16 10:00:00,D,American,10,1,24.99977584508327,1.24009058130518,0,30
2022-08-16 11:00:00,B,Italian,11,1,26.38281547114695,0.0,0,53
2022-08-16 12:00:00,A,Chinese,12,1,27.13524239651558,0.36304127265254943,0,53
2022-08-16 13:00:00,A,Chinese,13,1,34.51571769806512,0.4596862556653782,0,46
2022-08-16 14:00:00,E,Chinese,14,1,28.099618793736415,0.0,0,40
2022-08-16 15:00:00,C,Chinese,15,1,24.81270391336657,0.9124401756454907,0,16
2022-08-16 16:00:00,D,American,16,1,30.387368192410467,0.0,0,39
2022-08-16 17:00:00,D,Chinese,17,1,28.91704522407622,0.0,0,31
2022-08-16 18:00:00,C,Indian,18,1,25.71817961836504,1.6115096799780875,0,38
2022-08-16 19:00:00,A,Indian,19,1,27.82196362986595,1.8444944071040832,0,42
2022-08-16 20:00:00,A,Indian,20,1,28.21876351349021,2.6349652602505627,0,43
2022-08-16 21:00:00,B,Italian,21,1,28.873514162530718,4.466428506595147,0,41
2022-08-16 22:00:00,E,Mexican,22,1,32.03282020311468,0.0,0,43
2022-08-16 23:00:00,E,American,23,1,30.924481772537295,3.2483513932791923,0,45
2022-08-17 00:00:00,E,Indian,0,2,29.584811492054833,0.0,0,47
2022-08-17 01:00:00,B,Indian,1,2,32.1680389984101,0.0,0,54
2022-08-17 02:00:00,E,Chinese,2,2,27.98029321336058,4.156065677691786,0,58
2022-08-17 03:00:00,C,Indian,3,2,27.034320874854146,0.0,0,58
2022-08-17 04:00:00,B,Chinese,4,2,30.135929719274927,1.5820923403670497,0,56
2022-08-17 05:00:00,C,Chinese,5,2,29.904333659231114,9.090150507307161,0,86
2022-08-17 06:00:00,B,Mexican,6,2,24.781990880828396,0.0,0,38
2022-08-17 07:00:00,E,Italian,7,2,33.68941596565181,0.0,0,59
2022-08-17 08:00:00,C,Chinese,8,2,26.153469475323813,0.0,0,56
2022-08-17 09:00:00,C,Chinese,9,2,30.798128841434533,0.0,0,56
2022-08-17 10:00:00,C,Mexican,10,2,30.867997909229583,0.0,1,100
2022-08-17 11:00:00,B,Chinese,11,2,19.94991458844673,1.1296244930052481,0,23
2022-08-17 12:00:00,D,American,12,2,29.89136958444805,1.3338755700456477,0,47
2022-08-17 13:00:00,E,Italian,13,2,34.121956435263485,0.0,0,49
2022-08-17 14:00:00,C,American,14,2,27.079328214660464,0.0,0,43
2022-08-17 15:00:00,D,Indian,15,2,23.51609640935189,0.0,0,19
2022-08-17 16:00:00,E,Italian,16,2,28.85815718340013,0.0,0,41
2022-08-17 17:00:00,E,Indian,17,2,30.607866623777987,0.0,0,35
2022-08-17 18:00:00,C,Chinese,18,2,28.948011950685036,0.0,0,44
2022-08-17 19:00:00,C,Mexican,19,2,26.358722007139214,3.5019868168789157,0,36
2022-08-17 20:00:00,B,American,20,2,26.118853669408313,0.0,0,39
2022-08-17 21:00:00,D,Indian,21,2,24.343216169542007,0.0,0,16
2022-08-17 22:00:00,D,Chinese,22,2,23.584855680543807,2.9309617270355064,0,21
2022-08-17 23:00:00,C,American,23,2,28.180552293767406,1.4076194576996541,0,45
2022-08-18 00:00:00,E,American,0,3,30.447930364993056,0.0,0,46
2022-08-18 01:00:00,C,Indian,1,3,29.653318645844266,0.3466685804435053,0,54
2022-08-18 02:00:00,E,Chinese,2,3,29.928509010359036,3.7134322093900325,0,53
2022-08-18 03:00:00,E,Mexican,3,3,31.07132061390307,0.09127941237394763,0,58
2022-08-18 04:00:00,C,Indian,4,3,33.10051420117077,0.622431312000468,0,65
2022-08-18 05:00:00,A,American,5,3,29.258759797118714,0.0,0,57
2022-08-18 06:00:00,D,American,6,3,30.210061037721147,7.122599351064335,0,90
2022-08-18 07:00:00,E,Italian,7,3,30.230032167295818,3.08330566816648,0,55
2022-08-18 08:00:00,E,Chinese,8,3,29.617764475533352,0.9198570270853678,0,56
2022-08-18 09:00:00,A,Italian,9,3,29.233538049098133,2.5031660633764012,0,57
2022-08-18 10:00:00,B,Mexican,10,3,29.47677682468422,0.0,0,58
2022-08-18 11:00:00,A,Indian,11,3,33.860400176933666,1.5482089026316612,0,47
2022-08-18 12:00:00,A,American,12,3,33.473205723436834,1.2395711284386992,0,50
2022-08-18 13:00:00,E,Chinese,13,3,24.054483088137374,1.6103632672828005,0,18
2022-08-18 14:00:00,D,American,14,3,29.831688781236934,0.0,0,43
2022-08-18 15:00:00,A,Italian,15,3,29.196824100162107,4.75782697936228,0,40
2022-08-18 16:00:00,B,Italian,16,3,32.956353234213715,3.191877006325911,0,38
2022-08-18 17:00:00,C,Indian,17,3,29.068474922669605,0.0,0,40
2022-08-18 18:00:00,A,Chinese,18,3,29.930308411527342,0.0,0,36
2022-08-18 19:00:00,A,Chinese,19,3,27.22607298700316,6.978404002196277,0,60
2022-08-18 20:00:00,B,Indian,20,3,31.616148496202225,0.7068055480170429,0,39
2022-08-18 21:00:00,D,Italian,21,3,25.44408520113778,0.6657359413360914,0,40
2022-08-18 22:00:00,A,Italian,22,3,28.259787995880313,0.5545088143507628,0,43
2022-08-18 23:00:00,A,Italian,23,3,26.013160402585182,0.0,0,44
2022-08-19 00:00:00,D,American,0,4,28.238545409439435,3.191914767604283,0,51
2022-08-19 01:00:00,B,Mexican,1,4,27.494412544399378,1.8182041454539812,0,53
2022-08-19 02:00:00,A,Italian,2,4,31.652002290247435,2.1110119818599222,0,50
2022-08-19 03:00:00,D,Mexican,3,4,28.48453382831264,0.0,0,60
2022-08-19 04:00:00,A,Mexican,4,4,33.61673608199419,0.08113893296812577,0,60
2022-08-19 05:00:00,C,Chinese,5,4,28.41851902645506,0.5850833052589993,0,57
2022-08-19 06:00:00,E,Indian,6,4,25.892992339693908,0.0,0,59
2022-08-19 07:00:00,C,American,7,4,28.4131648347172,0.0,0,62
2022-08-19 08:00:00,A,Mexican,8,4,30.571740578390003,3.0029164654629135,0,56
2022-08-19 09:00:00,B,American,9,4,34.2009298741913,0.39565193688076966,0,58
2022-08-19 10:00:00,E,Chinese,10,4,27.206770839207987,0.10563356139947691,0,55
2022-08-19 11:00:00,C,Italian,11,4,34.11737735354605,3.8017211442822068,0,54
2022-08-19 12:00:00,D,Mexican,12,4,28.571524549254434,0.15719750554582018,0,51
2022-08-19 13:00:00,B,Indian,13,4,27.805666361222332,0.9994788164462405,1,95
2022-08-19 14:00:00,C,Chinese,14,4,31.468263254953726,0.0,0,44
2022-08-19 15:00:00,D,American,15,4,33.41135326626796,0.0,0,44
2022-08-19 16:00:00,A,Italian,16,4,30.812652323738288,0.0,0,43
2022-08-19 17:00:00,D,American,17,4,24.89655960758283,0.0,0,16
2022-08-19 18:00:00,C,Indian,18,4,30.140386934639277,0.0,0,38
2022-08-19 19:00:00,C,Mexican,19,4,35.66527184619575,0.9032017347798549,0,44
2022-08-19 20:00:00,A,Indian,20,4,22.308087537677295,0.36493493900731616,0,16
2022-08-19 21:00:00,D,American,21,4,30.261536596236912,2.408521775397686,0,47
2022-08-19 22:00:00,D,American,22,4,28.287585450750495,0.0,0,41
2022-08-19 23:00:00,A,Indian,23,4,26.333763263878133,0.0,0,46
2022-08-20 00:00:00,D,Indian,0,5,32.206204766358326,0.0,0,64
2022-08-20 01:00:00,A,Indian,1,5,23.89266572622086,0.15646772354613223,0,44
2022-08-20 02:00:00,B,Italian,2,5,28.055420658073324,0.0,0,67
2022-08-20 03:00:00,C,American,3,5,32.10942896026198,0.0,0,69
2022-08-20 04:00:00,B,Chinese,4,5,31.76645704429163,0.0,0,76
2022-08-20 05:00:00,E,Italian,5,5,30.895422919934415,1.2347357919960005,0,73
2022-08-20 06:00:00,E,Italian,6,5,29.624379558500216,0.35062067415016024,0,76
2022-08-20 07:00:00,E,Italian,7,5,28.734058970985533,0.0,0,71
2022-08-20 08:00:00,A,Chinese,8,5,27.695442765198433,0.0,0,75
2022-08-20 09:00:00,D,Indian,9,5,26.192090189403856,0.0,0,74
2022-08-20 10:00:00,B,American,10,5,31.54582500155505,0.0,0,73
2022-08-20 11:00:00,B,Mexican,11,5,29.738930639773134,0.8093719763062283,1,114
2022-08-20 12:00:00,B,Mexican,12,5,31.634824599372493,0.0,0,60
2022-08-20 13:00:00,B,American,13,5,26.762199418254482,0.0,0,61
2022-08-20 14:00:00,E,Chinese,14,5,26.69682704007021,0.0,0,63
2022-08-20 15:00:00,B,Mexican,15,5,30.59590541568924,5.7161740490111175,0,84
2022-08-20 16:00:00,D,Italian,16,5,22.2736202546399,0.7392800043336349,0,27
2022-08-20 17:00:00,E,Mexican,17,5,21.51957499519592,0.0,0,28
2022-08-20 18:00:00,B,American,18,5,32.1454874630212,2.03008470931257,0,55
2022-08-20 19:00:00,A,Italian,19,5,26.98448263988899,0.0,0,55
2022-08-20 20:00:00,C,Mexican,20,5,29.685160524967124,2.800212310346406,0,53
2022-08-20 21:00:00,C,American,21,5,30.244992379286224,0.0,0,55
2022-08-20 22:00:00,C,Chinese,22,5,32.211438891693746,0.0,0,59
2022-08-20 23:00:00,E,American,23,5,27.786150238535416,0.32005236624748573,0,59
2022-08-21 00:00:00,B,Chinese,0,6,27.914217662685353,2.35659455819322,0,61
2022-08-21 01:00:00,E,Italian,1,6,27.22392462438168,1.3879248232344599,0,68
2022-08-21 02:00:00,D,American,2,6,30.933442291252984,2.460120333910159,0,67
2022-08-21 03:00:00,A,Indian,3,6,31.06662155428905,0.0,0,70
2022-08-21 04:00:00,A,Indian,4,6,32.90484889724208,0.0,0,72
2022-08-21 05:00:00,C,Indian,5,6,25.330633408717194,3.603378808850498,0,75
2022-08-21 06:00:00,C,Indian,6,6,35.77142555331923,0.0,0,74
2022-08-21 07:00:00,C,Indian,7,6,28.132798848088314,1.0640114488625292,0,72
2022-08-21 08:00:00,B,Chinese,8,6,28.925066203050736,0.0,0,72
2022-08-21 09:00:00,D,American,9,6,29.56042036173291,0.0,1,120
2022-08-21 10:00:00,D,Italian,10,6,26.33777477854705,3.6523407601962927,0,73
2022-08-21 11:00:00,D,Indian,11,6,27.835280127440633,0.0,0,67
2022-08-21 12:00:00,D,Indian,12,6,33.45194253127474,0.0,0,62
2022-08-21 13:00:00,C,Italian,13,6,33.49870896364529,0.925912076510598,0,57
2022-08-21 14:00:00,A,Italian,14,6,29.685468334356756,0.0,0,62
2022-08-21 15:00:00,C,Indian,15,6,32.201499281756945,0.1805135765166923,0,57
2022-08-21 16:00:00,D,Chinese,16,6,30.302675606342607,0.0,0,56
2022-08-21 17:00:00,C,Italian,17,6,28.89868639202515,3.909469366954087,0,57
2022-08-21 18:00:00,D,American,18,6,26.808860996788034,0.0,0,52
2022-08-21 19:00:00,E,American,19,6,26.485772655006546,0.0,0,52
2022-08-21 20:00:00,A,Chinese,20,6,26.797071171236773,7.646634986514429,0,86
2022-08-21 21:00:00,E,Mexican,21,6,33.91470963763094,0.7780448550215868,0,64
2022-08-21 22:00:00,B,Chinese,22,6,31.689850830099203,0.0,0,57
2022-08-21 23:00:00,C,Indian,23,6,33.393075040798195,0.0,0,60
2022-08-22 00:00:00,B,Mexican,0,0,30.23259566031363,2.964415025989824,0,52
2022-08-22 01:00:00,C,Indian,1,0,26.392068877069605,0.0,0,53
2022-08-22 02:00:00,E,American,2,0,30.84352185079803,0.0,0,53
2022-08-22 03:00:00,D,Italian,3,0,32.84278198788362,0.0,0,51
2022-08-22 04:00:00,D,Indian,4,0,30.952812385572212,2.233499280454355,0,57
2022-08-22 05:00:00,C,American,5,0,25.08318634649203,0.0,0,64
2022-08-22 06:00:00,D,Chinese,6,0,24.61082959375533,0.0,0,33
2022-08-22 07:00:00,E,Indian,7,0,30.94274352326187,0.0,0,61
2022-08-22 08:00:00,D,American,8,0,28.09599862372192,6.339481009204413,0,84
2022-08-22 09:00:00,E,Italian,9,0,29.97072484760184,0.0,0,59
2022-08-22 10:00:00,B,Indian,10,0,26.86307539407207,3.072843513817127,0,57
2022-08-22 11:00:00,E,American,11,0,29.41377688820571,0.0,0,52
2022-08-22 12:00:00,A,Indian,12,0,25.732706723438838,0.0,0,53
2022-08-22 13:00:00,A,Italian,13,0,29.77492522056339,0.026884759672202958,0,46
2022-08-22 14:00:00,A,Indian,14,0,31.218590699239407,1.4858822173751254,0,50
2022-08-22 15:00:00,C,Indian,15,0,31.384792448909632,0.0,0,42
2022-08-22 16:00:00,C,American,16,0,25.113499046504902,2.217613425957566,0,39
2022-08-22 17:00:00,C,Mexican,17,0,30.440414029594912,0.3711912827267077,0,40
2022-08-22 18:00:00,E,Indian,18,0,27.270795210114137,0.5524934450431103,0,35
2022-08-22 19:00:00,C,Mexican,19,0,33.61453220901961,0.0,0,40
2022-08-22 20:00:00,B,Chinese,20,0,31.901825402818737,0.0,0,38
2022-08-22 21:00:00,A,Indian,21,0,29.111126163866135,0.0,0,45
2022-08-22 22:00:00,E,Mexican,22,0,35.57963951128886,0.0,0,47
2022-08-22 23:00:00,A,Chinese,23,0,26.85047279583448,1.5757251305156263,0,44
2022-08-23 00:00:00,C,American,0,1,28.825347006176518,8.665845405936892,0,78
2022-08-23 01:00:00,E,Indian,1,1,30.62028835652709,3.821598206804473,0,54
2022-08-23 02:00:00,D,American,2,1,35.09976984138221,0.0,0,60
2022-08-23 03:00:00,B,Chinese,3,1,33.38713987701806,0.9196688168311722,0,56
2022-08-23 04:00:00,C,American,4,1,31.401529217037123,5.017585304998058,0,90
2022-08-23 05:00:00,C,American,5,1,26.36402585497471,0.0,0,61
2022-08-23 06:00:00,B,Italian,6,1,26.35964368620062,0.0,0,61
2022-08-23 07:00:00,B,Chinese,7,1,31.08246679154341,3.5353570932704743,0,52
2022-08-23 08:00:00,D,American,8,1,25.23889420557543,0.7065269813860487,0,55
2022-08-23 09:00:00,C,Mexican,9,1,29.957405016019777,0.0,0,60
2022-08-23 10:00:00,C,Chinese,10,1,31.40899179513719,0.0,0,52
2022-08-23 11:00:00,A,Italian,11,1,24.563174738570456,13.128601942203568,0,56
